,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal_noise,actual_physics_noise,du_dv_normal_noise,du_dv_physics_noise
152,-1.0151196,-0.5828095,-1.53611,0.52099043,0.19215687,0,-0.23933893,-0.52744555,-0.46573898,0.22640005,-0.57,0.0128095,0.04255445,0.5209904,0.22640005
153,-1.0036011,-0.6035599,-1.5582454,0.55464435,0.2,0,-0.23969516,-0.5343722,-0.46939805,0.22970288,-0.59,0.0135599,0.0556278,0.5546443,0.22970289
154,-0.99064195,-0.6238802,-1.5757055,0.58506364,0.20784314,0,-0.23930435,-0.5412672,-0.47178575,0.23248139,-0.61,0.0138802,0.0687328,0.58506355,0.2324814
155,-0.97626984,-0.64375335,-1.5884615,0.61219174,0.21568628,0,-0.23820038,-0.54811263,-0.4728314,0.23463102,-0.63,0.01375335,0.08188737,0.61219166,0.23463102
156,-0.9605128,-0.6631649,-1.5965048,0.635992,0.22352941,0,-0.23641708,-0.5548917,-0.47246295,0.23604587,-0.65,0.0131649,0.0951083,0.635992,0.23604587
157,-0.94341075,-0.68209714,-1.5998565,0.6564458,0.23137255,0,-0.23398542,-0.5615864,-0.4706228,0.2366374,-0.66,0.02209714,0.0984136,0.65644575,0.23663738
158,-0.9249996,-0.700538,-1.5985564,0.6735568,0.23921569,0,-0.23093475,-0.56817853,-0.467263,0.23632824,-0.68,0.020538,0.11182147,0.6735568,0.23632825
159,-0.90532285,-0.71847254,-1.5926639,0.6873411,0.24705882,0,-0.22729471,-0.5746516,-0.46234822,0.23505351,-0.7,0.01847254,0.1253484,0.68734105,0.23505351
160,-0.8844228,-0.7358915,-1.582265,0.69784224,0.25490198,0,-0.22309107,-0.5809872,-0.45586175,0.23277068,-0.72,0.0158915,0.1390128,0.6978422,0.23277068
161,-0.8623478,-0.7527805,-1.5674579,0.7051102,0.2627451,0,-0.21834768,-0.58716905,-0.44779962,0.22945195,-0.73,0.0227805,0.14283095,0.7051101,0.22945194
162,-0.8391475,-0.7691315,-1.5483661,0.70921856,0.27058825,0,-0.21308693,-0.5931804,-0.4381808,0.22509386,-0.75,0.0191315,0.1568196,0.7092186,0.22509387
163,-0.81487244,-0.78493434,-1.5251262,0.7102538,0.2784314,0,-0.20733099,-0.5990063,-0.42703643,0.21970545,-0.77,0.01493434,0.1709937,0.71025376,0.21970544
164,-0.789571,-0.80018145,-1.4978831,0.70831215,0.28627452,0,-0.20110251,-0.6046306,-0.41441905,0.21331654,-0.78,0.02018145,0.1753694,0.7083121,0.21331654
165,-0.76329476,-0.8148666,-1.4668005,0.7035057,0.29411766,0,-0.19442117,-0.61004126,-0.40039304,0.20597187,-0.8,0.0148666,0.18995874,0.70350574,0.20597187
166,-0.73609555,-0.8289829,-1.4320512,0.69595563,0.3019608,0,-0.18730955,-0.6152245,-0.38503906,0.1977295,-0.81,0.0189829,0.1947755,0.69595565,0.19772951
167,-0.7080218,-0.84252435,-1.3938099,0.68578815,0.30980393,0,-0.1797888,-0.62016916,-0.36844805,0.18865925,-0.83,0.01252435,0.20983084,0.6857881,0.18865925
168,-0.67912096,-0.85548896,-1.3522636,0.6731426,0.31764707,0,-0.17188205,-0.624866,-0.3507225,0.17884044,-0.84,0.01548896,0.215134,0.67314264,0.17884045
169,-0.64944184,-0.8678711,-1.307602,0.6581602,0.3254902,0,-0.16361101,-0.62930536,-0.3319699,0.16835888,-0.85,0.0178711,0.22069464,0.65816016,0.16835889
170,-0.6190274,-0.87966913,-1.2600137,0.6409864,0.33333334,0,-0.15500103,-0.6334804,-0.31230733,0.1573063,-0.87,0.00966913,0.2365196,0.6409863,0.1573063
171,-0.5879221,-0.89087933,-1.2096932,0.6217711,0.34117648,0,-0.14607646,-0.63738406,-0.2918518,0.14577535,-0.88,0.01087933,0.24261594,0.6217711,0.14577534
172,-0.5561609,-0.9015036,-1.1568252,0.60066426,0.34901962,0,-0.1368624,-0.641012,-0.27072266,0.13386026,-0.89,0.0115036,0.248988,0.6006643,0.13386026
173,-0.523781,-0.9115389,-1.1015958,0.57781476,0.35686275,0,-0.12738511,-0.6443616,-0.24903756,0.12165245,-0.9,0.0115389,0.2556384,0.5778148,0.12165245
174,-0.49081478,-0.92098457,-1.0441862,0.5533714,0.3647059,0,-0.11767129,-0.6474287,-0.2269134,0.10924212,-0.91,0.01098457,0.2625713,0.55337142,0.10924211
175,-0.45728898,-0.9298423,-0.9847715,0.5274825,0.37254903,0,-0.10774755,-0.65021396,-0.20446008,0.09671253,-0.92,0.0098423,0.26978604,0.52748252,0.09671253
176,-0.4232284,-0.9381115,-0.92351943,0.500291,0.38039216,0,-0.09763951,-0.652715,-0.18178493,0.08414542,-0.93,0.0081115,0.277285,0.50029103,0.08414542
177,-0.3886507,-0.945793,-0.86058736,0.4719367,0.3882353,0,-0.08737541,-0.6549336,-0.15898721,0.07161179,-0.94,0.005793,0.2850664,0.47193666,0.0716118
178,-0.35357213,-0.95288867,-0.7961291,0.44255695,0.39607844,0,-0.076980054,-0.65687203,-0.13615783,0.05917778,-0.95,0.00288867,0.29312797,0.44255697,0.059177776
179,-0.31800207,-0.9593982,-0.73028344,0.41228136,0.40392157,0,-0.06648014,-0.65853107,-0.11338266,0.04690252,-0.95,0.0093982,0.29146893,0.41228137,0.04690252
180,-0.28194752,-0.96532303,-0.66318524,0.38123775,0.4117647,0,-0.055899844,-0.6599143,-0.09073563,0.034835782,-0.96,0.00532303,0.3000857,0.38123772,0.034835786
181,-0.24540836,-0.9706653,-0.5949555,0.34954712,0.41960785,0,-0.045263812,-0.6610247,-0.06828436,0.02302055,-0.97,0.0006653,0.3089753,0.34954714,0.023020548
182,-0.20838025,-0.97542554,-0.5257053,0.31732506,0.42745098,0,-0.034594543,-0.66186637,-0.04608731,0.011492765,-0.97,0.00542554,0.30813363,0.31732505,0.011492767
183,-0.1708579,-0.9796038,-0.4555425,0.2846846,0.43529412,0,-0.023914322,-0.66244304,-0.024193544,0.000279223,-0.98,0.0003962,0.31755696,0.2846846,0.000279222
184,-0.13283111,-0.9832011,-0.38456756,0.25173643,0.44313726,0,-0.013243211,-0.6627594,-0.002645581,-0.01059763,-0.98,0.0032011,0.3172406,0.25173645,0.01059763
185,-0.09428138,-0.98621815,-0.31286195,0.21858056,0.4509804,0,-0.002600967,-0.6628207,0.01852338,-0.021124348,-0.99,0.00378185,0.3271793,0.21858057,0.021124347
186,-0.05519497,-0.9886548,-0.24051884,0.18532386,0.45882353,0,0.007994864,-0.66262996,0.03928633,-0.031291466,-0.99,0.0013452,0.32737004,0.18532387,0.031291466
187,-0.015548887,-0.99051124,-0.16761252,0.15206364,0.46666667,0,0.018528216,-0.6621938,0.059624508,-0.041096292,-0.99,0.00051124,0.3278062,0.152063633,0.041096292
188,0.024674302,-0.99178535,-0.09422947,0.11890376,0.4745098,0,0.02898308,-0.6615155,0.07952515,-0.05054207,-1,0.00821465,0.3384845,0.118903772,0.05054207
189,0.06549737,-0.9924776,-0.020447092,0.08594446,0.48235294,0,0.039345883,-0.66060007,0.09897984,-0.059633955,-1,0.0075224,0.33939993,0.085944462,0.059633957
190,0.10694182,-0.99258524,0.053653263,0.053288557,0.49019608,0,0.04960534,-0.6594523,0.11798715,-0.06838181,-1,0.00741476,0.3405477,0.053288557,0.06838181
191,0.14902423,-0.9921079,0.12797797,0.021046262,0.49803922,0,0.059750024,-0.6580763,0.13654906,-0.07679903,-1,0.0078921,0.3419237,0.02104626,0.076799036
192,0.19175817,-0.9910427,0.20242868,-0.010670517,0.5058824,0,0.06976894,-0.6564753,0.15467031,-0.08490138,-1,0.0089573,0.3435247,0.01067051,0.08490137
193,0.23515463,-0.98938614,0.2768951,-0.04174048,0.5137255,0,0.07965577,-0.6546544,0.17236316,-0.0927074,-1,0.01061386,0.3453456,0.04174047,0.09270739
194,0.27921432,-0.98713785,0.35124993,-0.07203562,0.52156866,0,0.08940139,-0.6526158,0.18963751,-0.10023613,-1,0.01286215,0.3473842,0.07203561,0.10023612
195,0.32392603,-0.984294,0.42533997,-0.10141392,0.5294118,0,0.09899976,-0.6503637,0.20650838,-0.10750863,-1,0.015706,0.3496363,0.10141394,0.10750862
196,0.36927238,-0.98085195,0.4990006,-0.12972823,0.5372549,0,0.10844482,-0.6478995,0.22299199,-0.11454718,-0.99,0.00914805,0.3421005,0.12972822,0.11454717
197,0.41521317,-0.97680956,0.57202417,-0.15681097,0.54509807,0,0.11773317,-0.64522713,0.2391059,-0.12137273,-0.99,0.01319044,0.34477287,0.156811,0.12137273
198,0.46169862,-0.97216576,0.64418817,-0.18248956,0.5529412,0,0.12685911,-0.64234734,0.25486735,-0.12800823,-0.99,0.01783424,0.34765266,0.18248955,0.12800824
199,0.50864965,-0.96691865,0.7152199,-0.20657027,0.56078434,0,0.13582058,-0.63926256,0.27029592,-0.13447535,-0.98,0.01308135,0.34073744,0.20657025,0.13447534
200,0.5559697,-0.96106917,0.78482217,-0.22885245,0.5686275,0,0.14461404,-0.6359738,0.2854102,-0.14079614,-0.98,0.01893083,0.3440262,0.22885247,0.14079616
201,0.6035289,-0.95461756,0.8526464,-0.24911751,0.5764706,0,0.15323727,-0.6324819,0.3002276,-0.14699034,-0.97,0.01538244,0.3375181,0.2491175,0.14699033
202,0.651166,-0.94756836,0.9183038,-0.26713774,0.58431375,0,0.16168837,-0.6287885,0.31476736,-0.15307899,-0.97,0.02243164,0.3412115,0.2671378,0.15307899
203,0.69868207,-0.93992597,0.9813568,-0.28267473,0.5921569,0,0.16996402,-0.6248915,0.32904553,-0.15908152,-0.96,0.02007403,0.3351085,0.28267473,0.15908151
204,0.7458364,-0.93169874,1.0413195,-0.29548314,0.6,0,0.1780636,-0.6207918,0.3430776,-0.16501398,-0.95,0.01830126,0.3292082,0.2954831,0.165014
205,0.79233974,-0.9228986,1.0976543,-0.30531457,0.60784316,0,0.18598512,-0.6164885,0.35687917,-0.17089406,-0.94,0.0171014,0.3235115,0.30531456,0.17089405
206,0.8378474,-0.91353947,1.1497662,-0.31191877,0.6156863,0,0.19372708,-0.61198056,0.37046248,-0.17673542,-0.93,0.01646053,0.31801944,0.3119188,0.1767354
207,0.8819515,-0.903642,1.1970049,-0.3150534,0.62352943,0,0.20128632,-0.6072657,0.38383868,-0.18255237,-0.93,0.026358,0.3227343,0.3150534,0.18255236
208,0.9241742,-0.89323145,1.2386594,-0.31448516,0.6313726,0,0.20866063,-0.60234284,0.3970173,-0.18835665,-0.92,0.02676855,0.31765716,0.3144852,0.18835667
209,0.96395254,-0.88234,1.2739505,-0.30999792,0.6392157,0,0.21584858,-0.59720933,0.4100062,-0.19415763,-0.91,0.02766,0.31279067,0.30999796,0.19415762
210,1.0006255,-0.87100524,1.3020188,-0.3013933,0.64705884,0,0.22284584,-0.5918626,0.42281008,-0.19996424,-0.9,0.02899476,0.3081374,0.3013933,0.19996424
211,1.0334207,-0.85927695,1.3219291,-0.2885084,0.654902,0,0.22965048,-0.5862993,0.43543175,-0.20578127,-0.88,0.02072305,0.2937007,0.2885084,0.20578127
212,1.0614243,-0.8472125,1.3326308,-0.27120653,0.6627451,0,0.23625675,-0.580516,0.44787186,-0.21161512,-0.87,0.0227875,0.289484,0.2712065,0.21161511
213,1.0835631,-0.83488375,1.3329587,-0.24939565,0.67058825,0,0.24266087,-0.57450885,0.46012795,-0.21746707,-0.86,0.02511625,0.28549115,0.2493956,0.21746708
214,1.0985616,-0.8223756,1.3215835,-0.22302185,0.6784314,0,0.24885742,-0.56827354,0.47219503,-0.2233376,-0.85,0.0276244,0.28172646,0.2230219,0.22333761
215,1.1049063,-0.8097902,1.296983,-0.19207671,0.6862745,0,0.25484028,-0.5618055,0.4840654,-0.22922511,-0.83,0.0202098,0.2681945,0.1920767,0.22922512
216,1.1007893,-0.7972521,1.2573867,-0.15659744,0.69411767,0,0.26060253,-0.5551002,0.49572867,-0.23512614,-0.82,0.0227479,0.2648998,0.1565974,0.23512614
217,1.0840535,-0.78490835,1.2007103,-0.11665683,0.7019608,0,0.2661362,-0.54815066,0.50716996,-0.24103378,-0.81,0.02509165,0.26184934,0.1166568,0.24103376
218,1.0521255,-0.77293795,1.1244897,-0.07236425,0.70980394,0,0.2714336,-0.54095286,0.5183728,-0.2469392,-0.79,0.01706205,0.24904714,0.0723642,0.2469392
219,1.0019635,-0.7615537,1.0258073,-0.023843754,0.7176471,0,0.27648354,-0.5335,0.5293162,-0.25283268,-0.78,0.0184463,0.2465,0.0238438,0.25283266
220,0.9300159,-0.75101,0.90123105,0.028784897,0.7254902,0,0.28127638,-0.52578527,0.53997564,-0.25869927,-0.76,0.00899,0.23421473,0.02878485,0.25869926
221,0.8322404,-0.7416088,0.7467993,0.085441135,0.73333335,0,0.28580037,-0.51780206,0.55032367,-0.2645233,-0.74,0.0016088,0.22219794,0.0854411,0.2645233
222,0.7042432,-0.73370606,0.5581237,0.14611945,0.7411765,0,0.29004177,-0.5095438,0.5603276,-0.27028582,-0.73,0.00370606,0.2204562,0.1461195,0.27028583
223,0.5415914,-0.72771436,0.33063906,0.21095234,0.7490196,0,0.29398736,-0.50100166,0.56995136,-0.27596402,-0.71,0.01771436,0.20899834,0.21095234,0.275964
224,0.34042645,-0.7240973,0.060154423,0.280272,0.75686276,0,0.29762042,-0.492168,0.579154,-0.2815336,-0.69,0.0340973,0.197832,0.280272027,0.28153358
225,0.098477304,-0.72335845,-0.25618225,0.35465956,0.7647059,0,0.3009242,-0.48303396,0.5878888,-0.28696454,-0.67,0.05335845,0.18696604,0.354659554,0.2869646
226,-0.18350512,-0.7260116,-0.61845803,0.4349529,0.77254903,0,0.30388102,-0.47359216,0.5961069,-0.29222584,-0.66,0.0660116,0.18640784,0.43495291,0.29222588
227,-0.5000188,-0.7325321,-1.0221444,0.52212566,0.78039217,0,0.30647087,-0.4638319,0.6037493,-0.29727843,-0.64,0.0925321,0.1761681,0.5221256,0.29727843
228,-0.8391654,-0.7432857,-1.4560803,0.6169149,0.7882353,0,0.30867156,-0.4537437,0.6107551,-0.30208352,-0.62,0.1232857,0.1662563,0.6169149,0.30208354
229,-1.1818385,-0.758442,-1.9008702,0.7190317,0.79607844,0,0.31046072,-0.44331837,0.617056,-0.3065953,-0.6,0.158442,0.15668163,0.7190317,0.30659528
230,-1.5023248,-0.7778855,-2.3279257,0.8256008,0.8039216,0,0.31181192,-0.4325441,0.6225752,-0.31076333,-0.58,0.1978855,0.1474559,0.8256009,0.31076328
231,-1.7697854,-0.80114526,-2.6974645,0.9276791,0.8117647,0,0.3127,-0.42141098,0.62723094,-0.31453094,-0.56,0.24114526,0.13858902,0.9276791,0.31453094
232,-1.94679,-0.82732016,-2.9477813,1.0009913,0.81960785,0,0.31309453,-0.40990716,0.6309315,-0.31783694,-0.54,0.28732016,0.13009284,1.0009913,0.31783697
233,-1.9757286,-0.8549276,-2.9600136,0.98428506,0.827451,0,0.31296465,-0.3980205,0.63357747,-0.3206128,-0.52,0.3349276,0.1219795,0.984285,0.32061282
234,-1.7488089,-0.88143367,-2.5021064,0.75329757,0.8352941,0,0.31227666,-0.38573867,0.6350611,-0.32278442,-0.49,0.39143367,0.10426133,0.7532975,0.32278444
235,-1.0984826,-0.9024649,-1.2518363,0.15335369,0.84313726,0,0.31099498,-0.37304902,0.6352625,-0.3242675,-0.47,0.4324649,0.09695098,0.1533537,0.32426752
236,0.11194859,-0.9114627,0.95437586,-0.8424273,0.8509804,0,0.3090802,-0.35993826,0.63405323,-0.324973,-0.45,0.4614627,0.09006174,0.84242727,0.32497303
237,1.8277525,-0.901153,3.8037744,-1.976022,0.85882354,0,0.30649322,-0.34639263,0.6312923,-0.32479906,-0.43,0.471153,0.08360737,1.9760219,0.32479908
238,3.7638636,-0.86652154,6.538396,-2.7745323,0.8666667,0,0.30318898,-0.332398,0.62682825,-0.3236393,-0.41,0.45652154,0.077602,2.7745324,0.32363927
239,5.5336967,-0.80710727,8.344453,-2.8107564,0.8745098,0,0.29911974,-0.31793934,0.6204929,-0.32137313,-0.38,0.42710727,0.06206066,2.8107563,0.32137316
240,6.7998605,-0.72732884,8.761449,-1.9615887,0.88235295,0,0.29423758,-0.30300146,0.61210847,-0.3178709,-0.36,0.36732884,0.05699854,1.9615885,0.31787089
241,7.3786955,-0.63513356,7.885261,-0.5065658,0.8901961,0,0.28848907,-0.28757024,0.6014818,-0.31299275,-0.34,0.29513356,0.05242976,0.5065655,0.31299273
242,7.2872896,-0.539622,6.24856,1.0387298,0.8980392,0,0.28181985,-0.27162778,0.58840317,-0.30658332,-0.31,0.229622,0.03837222,1.0387296,0.30658332
243,6.703342,-0.44857925,4.4666185,2.2367234,0.90588236,0,0.2741687,-0.25515908,0.5726485,-0.29847983,-0.29,0.15857925,0.03484092,2.2367235,0.2984798
244,5.860478,-0.36700076,2.9451344,2.9153435,0.9137255,0,0.2654764,-0.2381459,0.55397415,-0.28849775,-0.27,0.09700076,0.0318541,2.9153436,0.28849775
245,4.954473,-0.29699636,1.8227954,3.1316776,0.92156863,0,0.25567815,-0.2205741,0.53212905,-0.27645093,-0.24,0.05699636,0.0194259,3.1316776,0.2764509
246,4.1056795,-0.23857403,1.0683222,3.037357,0.92941177,0,0.24470346,-0.20242287,0.50683206,-0.2621286,-0.22,0.01857403,0.01757713,3.0373573,0.2621286
247,3.36746,-0.19060475,0.59027505,2.777185,0.9372549,0,0.23248689,-0.18367822,0.47779924,-0.24531235,-0.2,0.00939525,0.01632178,2.77718495,0.24531235
248,2.7507722,-0.15154278,0.29888242,2.45189,0.94509804,0,0.21895239,-0.16431947,0.44471633,-0.22576395,-0.17,0.01845722,0.00568053,2.45188978,0.22576394
249,2.2458591,-0.11983991,0.12637562,2.1194835,0.9529412,0,0.20402871,-0.14433165,0.40726495,-0.20323622,-0.15,0.03016009,0.00566835,2.11948348,0.20323624
250,1.8357589,-0.09413022,0.027266502,1.8084924,0.9607843,0,0.18763722,-0.12369497,0.36510122,-0.177464,-0.12,0.02586978,0.00369497,1.808492398,0.177464
251,1.5029911,-0.07327181,-0.02728492,1.5302761,0.96862745,0,0.16970022,-0.102394,0.31787446,-0.14817424,-0.1,0.02672819,0.002394,1.53027602,0.14817424
252,1.2322478,-0.05634314,-0.055058077,1.287306,0.9764706,0,0.15014012,-0.08040847,0.2652082,-0.11506809,-0.07,0.01365686,0.01040847,1.287305877,0.11506808
253,1.0110372,-0.04260385,-0.06691756,1.0779548,0.9843137,0,0.12887731,-0.057723716,0.20672622,-0.077848904,-0.05,0.00739615,0.007723716,1.07795476,0.07784891
254,0.8294877,-0.03146416,-0.06948644,0.8989741,0.99215686,0,0.105829455,-0.034319595,0.14202441,-0.03619496,-0.02,0.01146416,0.014319595,0.89897414,0.036194955
255,0.6799049,-0.022450328,-0.06681438,0.7467193,1,0,0.08092023,-0.010181204,0.070700765,0.010219462,0,0.022450328,0.010181204,0.74671928,0.010219465
256,-0.06404698,0.012013197,0.095035076,-0.15908206,-1,0.01,-0.08598108,0.019456103,-0.08797844,0.001997359,0,0.012013197,0.019456103,0.159082056,0.00199736
257,-0.070495255,0.025684178,0.0660651,-0.13656037,-0.99215686,0.01,-0.10706222,0.041645333,-0.14826769,0.04120547,0.02,0.005684178,0.021645333,0.136560355,0.04120547
258,-0.07667623,0.04156226,0.021861099,-0.098537326,-0.9843137,0.01,-0.12664878,0.063214496,-0.203341,0.07669222,0.05,0.00843774,0.013214496,0.098537329,0.07669222
259,-0.082428224,0.05959654,-0.03875213,-0.043676093,-0.9764706,0.01,-0.14474903,0.08416526,-0.2533666,0.108617544,0.07,0.01040346,0.01416526,0.043676094,0.10861757
260,-0.08760278,0.07967919,-0.11594636,0.02834358,-0.96862745,0.01,-0.16137637,0.10450114,-0.2985252,0.13714884,0.1,0.02032081,0.00450114,0.02834358,0.13714883
261,-0.09207632,0.10165197,-0.20878202,0.11670569,-0.9607843,0.01,-0.17655165,0.12422459,-0.33900434,0.16245267,0.12,0.01834803,0.00422459,0.1167057,0.16245269
262,-0.09575849,0.12531012,-0.31522387,0.21946537,-0.9529412,0.01,-0.19030136,0.1433409,-0.3750046,0.18470325,0.14,0.01468988,0.0033409,0.21946538,0.18470324
263,-0.09859586,0.1504175,-0.43231946,0.3337236,-0.94509804,0.01,-0.20265904,0.16185509,-0.40673265,0.2040736,0.17,0.0195825,0.00814491,0.3337236,0.20407361
264,-0.10057445,0.17670971,-0.5564423,0.4558679,-0.9372549,0.01,-0.21366343,0.17977397,-0.4344041,0.22074069,0.19,0.01329029,0.01022603,0.45586785,0.22074067
265,-0.1017174,0.20391566,-0.6836643,0.5819469,-0.92941177,0.01,-0.22335821,0.19710402,-0.45823732,0.2348791,0.21,0.00608434,0.01289598,0.5819469,0.23487911
266,-0.10207817,0.23176378,-0.8100875,0.7080093,-0.92156863,0.01,-0.23178926,0.21385358,-0.47845566,0.24666639,0.24,0.00823622,0.02614642,0.70800933,0.2466664
267,-0.10173538,0.2599944,-0.93215555,0.83042014,-0.9137255,0.01,-0.23901016,0.2300316,-0.49528426,0.2562741,0.26,5.60E-06,0.0299684,0.83042017,0.2562741
268,-0.10078305,0.28836858,-1.0468943,0.9461112,-0.90588236,0.01,-0.245074,0.24564673,-0.50894594,0.26387194,0.28,0.00836858,0.03435327,0.94611125,0.26387194
269,-0.099323325,0.31667215,-1.1520357,1.0527124,-0.8980392,0.01,-0.2500378,0.26070976,-0.51966465,0.26962686,0.31,0.00667215,0.04929024,1.052712375,0.26962685
270,-0.097459555,0.3447234,-1.2460885,1.148629,-0.8901961,0.01,-0.25395995,0.27523148,-0.5276592,0.27369925,0.33,0.0147234,0.05476852,1.148628945,0.27369925
271,-0.09529001,0.3723709,-1.3282771,1.232987,-0.88235295,0.01,-0.25689885,0.28922266,-0.5331424,0.2762435,0.35,0.0223709,0.06077734,1.23298709,0.27624355
272,-0.092903875,0.3994941,-1.3984687,1.3055649,-0.8745098,0.01,-0.2589146,0.3026957,-0.5363227,0.27740812,0.37,0.0294941,0.0673043,1.305564825,0.2774081
273,-0.09037977,0.42600083,-1.4570359,1.3666562,-0.8666667,0.01,-0.26006585,0.31566197,-0.5373988,0.27733296,0.4,0.02600083,0.08433803,1.36665613,0.27733295
274,-0.087782435,0.4518267,-1.504738,1.4169556,-0.85882354,0.01,-0.26041204,0.32813424,-0.5365634,0.2761514,0.42,0.0318267,0.09186576,1.416955565,0.27615136
275,-0.08516481,0.47692925,-1.5425789,1.4574142,-0.8509804,0.01,-0.26000956,0.34012568,-0.53399765,0.27398813,0.44,0.03692925,0.09987432,1.45741409,0.27398809
276,-0.0825669,0.5012863,-1.5716957,1.4891288,-0.84313726,0.01,-0.25891495,0.3516475,-0.5298731,0.27095813,0.46,0.0412863,0.1083525,1.4891288,0.27095815
277,-0.08001828,0.52489066,-1.5932653,1.513247,-0.8352941,0.01,-0.25718156,0.36271358,-0.52435255,0.267171,0.48,0.04489066,0.11728642,1.51324702,0.26717099
278,-0.077538535,0.5477478,-1.608431,1.5308925,-0.827451,0.01,-0.25486165,0.37333655,-0.517587,0.26272535,0.5,0.0477478,0.12666345,1.530892465,0.26272535
279,-0.07513915,0.56987244,-1.6182504,1.5431112,-0.81960785,0.01,-0.25200406,0.38352907,-0.5097168,0.25771275,0.52,0.04987244,0.13647093,1.54311125,0.25771274
280,-0.07282516,0.5912862,-1.6236649,1.5508397,-0.8117647,0.01,-0.24865605,0.3933038,-0.5008728,0.25221673,0.54,0.0512862,0.1466962,1.55083974,0.25221675
281,-0.07059681,0.61201507,-1.6254864,1.5548896,-0.8039216,0.01,-0.24486056,0.40267336,-0.49117348,0.2463129,0.56,0.05201507,0.15732664,1.55488959,0.24631292
282,-0.06844982,0.6320862,-1.6243812,1.5559313,-0.79607844,0.01,-0.24065925,0.4116491,-0.48072708,0.24006781,0.58,0.0520862,0.1683509,1.55593138,0.24006783
283,-0.06637787,0.6515298,-1.6208782,1.5545003,-0.7882353,0.01,-0.23609038,0.42024362,-0.4696341,0.23354372,0.6,0.0515298,0.17975638,1.55450033,0.23354372
284,-0.06437222,0.67037314,-1.6153734,1.5510012,-0.78039217,0.01,-0.23118861,0.42846894,-0.45798331,0.22679469,0.62,0.05037314,0.19153106,1.55100118,0.2267947
285,-0.06242375,0.6886435,-1.6081465,1.5457228,-0.77254903,0.01,-0.2259873,0.43633515,-0.44585618,0.21986887,0.64,0.0486435,0.20366485,1.54572275,0.21986888
286,-0.060522858,0.70636684,-1.5993736,1.5388507,-0.7647059,0.01,-0.22051501,0.4438547,-0.433323,0.212808,0.66,0.04636684,0.2161453,1.538850742,0.21280799
287,-0.058659654,0.7235644,-1.5891303,1.5304706,-0.75686276,0.01,-0.21479951,0.45103693,-0.42044804,0.20564853,0.68,0.0435644,0.22896307,1.530470646,0.20564853
288,-0.056825377,0.74025655,-1.5774176,1.5205922,-0.7490196,0.01,-0.2088652,0.45789176,-0.40728697,0.19842178,0.69,0.05025655,0.23210824,1.520592223,0.19842177
