,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal,actual_physics,du_dv_normal,du_dv_physics
154,-0.16403387,-0.60709673,-1.5004793,1.3364455,0.20784314,0,-0.22700821,-0.5375909,-0.45106274,0.22405455,-0.61,0.00290327,0.0724091,1.33644543,0.22405453
155,-0.1737263,-0.62654066,-1.5189257,1.3451993,0.21568628,0,-0.22840787,-0.5441876,-0.45175624,0.22334835,-0.63,0.00345934,0.0858124,1.3451994,0.22334837
156,-0.18304797,-0.64560866,-1.5335974,1.3505493,0.22352941,0,-0.2295295,-0.550715,-0.45209745,0.22256793,-0.65,0.00439134,0.099285,1.35054943,0.22256795
157,-0.1919899,-0.66428703,-1.5444431,1.3524532,0.23137255,0,-0.23037222,-0.55717045,-0.45207906,0.22170685,-0.66,0.00428703,0.10282955,1.3524532,0.22170684
158,-0.20054518,-0.68256444,-1.5514252,1.35088,0.23921569,0,-0.23090963,-0.56355095,-0.45163056,0.22072093,-0.68,0.00256444,0.11644905,1.35088002,0.22072093
159,-0.20870747,-0.70042884,-1.5545112,1.3458037,0.24705882,0,-0.23108952,-0.5698527,-0.4506206,0.21953107,-0.7,0.00042884,0.1301473,1.34580373,0.21953108
160,-0.21647127,-0.7178678,-1.5536816,1.3372103,0.25490198,0,-0.23082416,-0.5760716,-0.44884294,0.21801877,-0.72,0.0021322,0.1439284,1.33721033,0.21801878
161,-0.22383259,-0.7348686,-1.5489296,1.325097,0.2627451,0,-0.23000532,-0.58219916,-0.4460521,0.21604678,-0.73,0.0048686,0.14780084,1.32509701,0.21604678
162,-0.2307881,-0.75142205,-1.5402619,1.3094738,0.27058825,0,-0.22849666,-0.5882257,-0.44195306,0.21345642,-0.75,0.00142205,0.1617743,1.3094738,0.2134564
163,-0.23733538,-0.76751566,-1.5276915,1.290356,0.2784314,0,-0.22615421,-0.59413785,-0.43624687,0.21009266,-0.77,0.00248434,0.17586215,1.29035612,0.21009266
164,-0.24347395,-0.7831384,-1.5112495,1.2677757,0.28627452,0,-0.22284399,-0.59991753,-0.42866632,0.20582233,-0.78,0.0031384,0.18008247,1.26777555,0.20582233
165,-0.24920307,-0.79828066,-1.4909773,1.2417742,0.29411766,0,-0.2184518,-0.6055449,-0.41899562,0.20054384,-0.8,0.00171934,0.1944551,1.24177423,0.20054382
166,-0.25452355,-0.8129323,-1.4669259,1.2124023,0.3019608,0,-0.21290453,-0.6109976,-0.40710998,0.19420545,-0.81,0.0029323,0.1990024,1.21240235,0.19420545
167,-0.25943696,-0.82708323,-1.4391613,1.1797243,0.30980393,0,-0.20617628,-0.6162521,-0.39298043,0.18680415,-0.83,0.00291677,0.2137479,1.17972434,0.18680415
168,-0.26394606,-0.8407241,-1.4077606,1.1438146,0.31764707,0,-0.19829573,-0.6212852,-0.3766839,0.17838818,-0.84,0.0007241,0.2187148,1.14381454,0.17838817
169,-0.2680541,-0.85384685,-1.3728096,1.1047555,0.3254902,0,-0.18934396,-0.62607443,-0.3583933,0.16904937,-0.85,0.00384685,0.22392557,1.1047555,0.16904934
170,-0.271765,-0.8664426,-1.3344077,1.0626427,0.33333334,0,-0.17944065,-0.63060033,-0.33834785,0.1589072,-0.87,0.0035574,0.23939967,1.0626427,0.1589072
171,-0.27508348,-0.8785039,-1.2926636,1.01758,0.34117648,0,-0.16873525,-0.6348465,-0.31683373,0.14809848,-0.88,0.0014961,0.2451535,1.01758012,0.14809848
172,-0.27801546,-0.8900226,-1.2476946,0.9696792,0.34901962,0,-0.15738891,-0.6388,-0.2941502,0.1367613,-0.89,2.26E-05,0.2512,0.96967914,0.13676129
173,-0.2805666,-0.90099233,-1.199627,0.9190604,0.35686275,0,-0.14556193,-0.64245117,-0.2705884,0.12502645,-0.9,0.00099233,0.25754883,0.9190604,0.12502647
174,-0.28274408,-0.91140664,-1.1485974,0.86585337,0.3647059,0,-0.13340169,-0.6457945,-0.24641137,0.11300968,-0.91,0.00140664,0.2642055,0.86585332,0.11300968
175,-0.2845548,-0.92125916,-1.0947478,0.81019294,0.37254903,0,-0.12103642,-0.64882696,-0.22184542,0.10080901,-0.92,0.00125916,0.27117304,0.810193,0.100809
176,-0.28600624,-0.9305449,-1.0382267,0.75222045,0.38039216,0,-0.108571574,-0.651548,-0.19707674,0.08850516,-0.93,0.0005449,0.278452,0.75222046,0.088505166
177,-0.28710645,-0.9392582,-0.979191,0.69208455,0.3882353,0,-0.09609194,-0.6539589,-0.17225656,0.07616462,-0.94,0.0007418,0.2860411,0.69208455,0.07616462
178,-0.28786415,-0.94739515,-0.917799,0.62993485,0.39607844,0,-0.083660595,-0.6560625,-0.14750145,0.063840866,-0.95,0.00260485,0.2939375,0.62993485,0.063840855
179,-0.28828737,-0.95495087,-0.85421765,0.56593025,0.40392157,0,-0.071326695,-0.6578627,-0.122907214,0.051580522,-0.95,0.00495087,0.2921373,0.56593028,0.051580519
180,-0.28838545,-0.9619224,-0.7886143,0.5002288,0.4117647,0,-0.059128083,-0.6593636,-0.09855337,0.039425287,-0.96,0.0019224,0.3006364,0.50022885,0.039425287
181,-0.28816694,-0.9683058,-0.7211614,0.43299448,0.41960785,0,-0.04709424,-0.660571,-0.07450771,0.02741347,-0.97,0.0016942,0.309429,0.43299446,0.02741347
182,-0.28764164,-0.97409844,-0.6520338,0.36439213,0.42745098,0,-0.035250824,-0.6614894,-0.050833344,0.015582522,-0.97,0.00409844,0.3085106,0.36439216,0.01558252
183,-0.2868184,-0.97929937,-0.5814036,0.29458526,0.43529412,0,-0.023620917,-0.66212535,-0.027590029,0.003969112,-0.98,0.00070063,0.31787465,0.2945852,0.003969112
184,-0.28570673,-0.98390424,-0.50945085,0.22374411,0.44313726,0,-0.012226601,-0.66248435,-0.00483567,-0.007390931,-0.98,0.00390424,0.31751565,0.22374412,0.007390931
185,-0.28431568,-0.98791295,-0.43635055,0.15203488,0.4509804,0,-0.001088776,-0.66257316,0.01737454,-0.018463315,-0.99,0.00208705,0.32742684,0.15203487,0.018463316
186,-0.28265488,-0.9913237,-0.3622817,0.07962683,0.45882353,0,0.009771442,-0.6623984,0.038986273,-0.029214833,-0.99,0.0013237,0.3276016,0.07962682,0.029214831
187,-0.2807333,-0.9941356,-0.28741825,0.006684968,0.46666667,0,0.020334087,-0.6619668,0.059949417,-0.03961533,-0.99,0.0041356,0.3280332,0.00668495,0.03961533
188,-0.27856043,-0.9963482,-0.2119379,-0.06662253,0.4745098,0,0.030579805,-0.66128606,0.08021737,-0.049637567,-1,0.0036518,0.33871394,0.06662253,0.049637565
189,-0.276145,-0.99796087,-0.13601495,-0.14013006,0.48235294,0,0.040491592,-0.66036344,0.099751115,-0.059259526,-1,0.00203913,0.33963656,0.14013005,0.059259523
190,-0.273496,-0.998974,-0.05982147,-0.21367453,0.49019608,0,0.05005512,-0.6592068,0.11852,-0.068464875,-1,0.001026,0.3407932,0.21367453,0.06846488
191,-0.27062243,-0.99938756,0.01646992,-0.28709236,0.49803922,0,0.059260495,-0.65782416,0.13650605,-0.077245556,-1,0.00061244,0.34217584,0.28709235,0.077245555
192,-0.2675329,-0.99920183,0.092691824,-0.36022472,0.5058824,0,0.06810322,-0.6562234,0.15370587,-0.085602656,-1,0.00079817,0.3437766,0.360224724,0.08560265
193,-0.2642358,-0.99841887,0.16867383,-0.43290964,0.5137255,0,0.07658619,-0.65441257,0.1701345,-0.09354832,-1,0.00158113,0.34558743,0.43290963,0.09354831
194,-0.26073933,-0.9970382,0.24425331,-0.50499266,0.52156866,0,0.08472063,-0.6523991,0.18582699,-0.10110635,-1,0.0029618,0.3476009,0.50499264,0.10110636
195,-0.25705177,-0.9950611,0.3192683,-0.57632,0.5294118,0,0.09252759,-0.65019,0.20084009,-0.10831249,-1,0.0049389,0.34981,0.57632007,0.1083125
196,-0.2531812,-0.9924906,0.39355698,-0.6467382,0.5372549,0,0.10003799,-0.6477916,0.21525198,-0.11521398,-0.99,0.0024906,0.3422084,0.64673818,0.11521399
197,-0.24913555,-0.98932666,0.46695897,-0.71609455,0.54509807,0,0.10729171,-0.6452096,0.22915816,-0.12186645,-0.99,0.00067334,0.3447904,0.71609452,0.12186645
198,-0.24492228,-0.9855718,0.5393221,-0.78424436,0.5529412,0,0.11433797,-0.64244753,0.24267146,-0.12833348,-0.99,0.0044282,0.34755247,0.78424438,0.12833349
199,-0.24054907,-0.9812284,0.6104915,-0.8510406,0.56078434,0,0.12123153,-0.6395086,0.25591272,-0.1346812,-0.98,0.0012284,0.3404914,0.85104057,0.13468119
200,-0.23602341,-0.97629815,0.68031174,-0.91633517,0.5686275,0,0.12803155,-0.6363937,0.26900744,-0.14097589,-0.98,0.00370185,0.3436063,0.91633515,0.14097589
201,-0.2313525,-0.9707845,0.7486405,-0.979993,0.5764706,0,0.13479848,-0.6331023,0.28207922,-0.14728075,-0.97,0.0007845,0.3368977,0.979993,0.14728074
202,-0.22654374,-0.9646891,0.81532466,-1.0418684,0.58431375,0,0.14159001,-0.62963235,0.29524103,-0.15365101,-0.97,0.0053109,0.34036765,1.0418684,0.15365102
203,-0.22160433,-0.9580143,0.88022095,-1.1018254,0.5921569,0,0.14845856,-0.6259802,0.30859098,-0.16013241,-0.96,0.0019857,0.3340198,1.10182528,0.16013242
204,-0.21654123,-0.9507649,0.9431888,-1.15973,0.6,0,0.15544894,-0.62214065,0.32220748,-0.16675854,-0.95,0.0007649,0.32785935,1.15973003,0.16675854
205,-0.21136177,-0.94294304,1.0040833,-1.215445,0.60784316,0,0.16259588,-0.6181069,0.33614564,-0.17354977,-0.94,0.00294304,0.3218931,1.21544507,0.17354976
206,-0.20607284,-0.93455225,1.0627694,-1.2688422,0.6156863,0,0.16992223,-0.6138717,0.35043514,-0.1805129,-0.93,0.00455225,0.3161283,1.26884224,0.18051291
207,-0.20068176,-0.92559713,1.1191096,-1.3197914,0.62352943,0,0.17743884,-0.6094266,0.3650804,-0.18764153,-0.93,0.00440287,0.3205734,1.31979136,0.18764156
208,-0.19519563,-0.91607994,1.1729692,-1.3681649,0.6313726,0,0.18514295,-0.604763,0.38005945,-0.19491652,-0.92,0.00392006,0.315237,1.36816483,0.1949165
209,-0.18962182,-0.9060067,1.2242179,-1.4138397,0.6392157,0,0.19302025,-0.59987164,0.39532807,-0.20230784,-0.91,0.0039933,0.31012836,1.41383972,0.20230782
210,-0.18396758,-0.89538074,1.2727286,-1.4566962,0.64705884,0,0.20104605,-0.59474313,0.4108238,-0.20977774,-0.9,0.00461926,0.30525687,1.45669618,0.20977775
211,-0.17824054,-0.8842074,1.3183734,-1.496614,0.654902,0,0.2091832,-0.5893687,0.42646277,-0.21727958,-0.88,0.0042074,0.2906313,1.49661394,0.21727957
212,-0.17244777,-0.8724918,1.361032,-1.5334798,0.6627451,0,0.21738839,-0.5837402,0.44215196,-0.22476357,-0.87,0.0024918,0.2862598,1.53347977,0.22476357
213,-0.16659777,-0.86023897,1.4005862,-1.567184,0.67058825,0,0.22560936,-0.5778493,0.45778468,-0.23217534,-0.86,0.00023897,0.2821507,1.56718397,0.23217532
214,-0.1606978,-0.84745556,1.4369227,-1.5976205,0.6784314,0,0.2337905,-0.57168925,0.4732522,-0.23946169,-0.85,0.00254444,0.27831075,1.5976205,0.2394617
215,-0.15475641,-0.83414716,1.4699311,-1.6246876,0.6862745,0,0.24187209,-0.56525356,0.48844156,-0.24656948,-0.83,0.00414716,0.26474644,1.62468751,0.24656947
216,-0.14878157,-0.8203202,1.4995087,-1.6482903,0.69411767,0,0.24979308,-0.5585366,0.5032416,-0.25344855,-0.82,0.0003202,0.2614634,1.64829027,0.25344852
217,-0.14278209,-0.8059811,1.5255548,-1.6683369,0.7019608,0,0.25749284,-0.55153406,0.51754653,-0.2600537,-0.81,0.0040189,0.25846594,1.66833689,0.26005369
218,-0.13676634,-0.79113907,1.5479834,-1.6847497,0.70980394,0,0.26491174,-0.544242,0.53125614,-0.26634443,-0.79,0.00113907,0.245758,1.68474974,0.2663444
219,-0.13074355,-0.7758004,1.5667033,-1.6974468,0.7176471,0,0.27199465,-0.5366575,0.544283,-0.27228832,-0.78,0.0041996,0.2433425,1.69744685,0.27228835
220,-0.12472267,-0.75997466,1.5816424,-1.7063651,0.7254902,0,0.27869114,-0.52877814,0.5565518,-0.2778607,-0.76,2.53E-05,0.23122186,1.70636507,0.27786066
221,-0.11871273,-0.7436692,1.592729,-1.7114418,0.73333335,0,0.2849556,-0.5206022,0.56799895,-0.28304332,-0.74,0.0036692,0.2193978,1.71144173,0.28304335
222,-0.11272366,-0.7268947,1.5999061,-1.7126298,0.7411765,0,0.29075077,-0.5121281,0.5785794,-0.28782865,-0.73,0.0031053,0.2178719,1.71262976,0.28782863
223,-0.10676528,-0.70966095,1.6031253,-1.7098906,0.7490196,0,0.29604676,-0.5033545,0.58826196,-0.29221523,-0.71,0.00033905,0.2066455,1.70989058,0.2922152
224,-0.10084678,-0.6919771,1.6023453,-1.7031921,0.75686276,0,0.30081975,-0.4942804,0.5970278,-0.29620802,-0.69,0.0019771,0.1957196,1.70319208,0.29620805
225,-0.09497858,-0.6738549,1.5975403,-1.6925188,0.7647059,0,0.3050565,-0.48490357,0.6048759,-0.2998194,-0.67,0.0038549,0.18509643,1.69251888,0.2998194
226,-0.089170635,-0.6553069,1.5886978,-1.6778685,0.77254903,0,0.30874756,-0.47522205,0.6118106,-0.30306304,-0.66,0.0046931,0.18477795,1.677868435,0.30306304
227,-0.083432935,-0.6363437,1.5758132,-1.6592461,0.78039217,0,0.3118912,-0.46523285,0.6178464,-0.30595526,-0.64,0.0036563,0.17476715,1.659246135,0.3059552
228,-0.07777599,-0.61697865,1.5588984,-1.6366744,0.7882353,0,0.31448823,-0.4549321,0.62299824,-0.30851,-0.62,0.00302135,0.1650679,1.63667439,0.30851001
229,-0.07220954,-0.59722567,1.5379814,-1.6101909,0.79607844,0,0.31654432,-0.44431472,0.6272837,-0.31073937,-0.6,0.00277433,0.15568528,1.61019094,0.31073938
230,-0.066743635,-0.57709724,1.5130975,-1.5798411,0.8039216,0,0.3180631,-0.43337393,0.63070965,-0.31264654,-0.58,0.00290276,0.14662607,1.579841135,0.31264655
231,-0.06138867,-0.5566093,1.4843066,-1.5456952,0.8117647,0,0.319048,-0.4221027,0.6332764,-0.3142284,-0.56,0.0033907,0.1378973,1.54569527,0.3142284
232,-0.056154255,-0.53577524,1.4516735,-1.5078278,0.81960785,0,0.31949887,-0.41049075,0.6349674,-0.31546852,-0.54,0.00422476,0.12950925,1.507827755,0.31546853
233,-0.051050216,-0.51461214,1.4152881,-1.4663383,0.827451,0,0.31940904,-0.39852786,0.6357466,-0.31633756,-0.52,0.00538786,0.12147214,1.466338316,0.31633756
234,-0.046085525,-0.49313527,1.375248,-1.4213334,0.8352941,0,0.31876567,-0.38620228,0.63555795,-0.31679228,-0.49,0.00313527,0.10379772,1.421333525,0.31679228
235,-0.04126983,-0.47136092,1.331668,-1.3729378,0.84313726,0,0.3175453,-0.37349948,0.634316,-0.31677073,-0.47,0.00136092,0.09650052,1.37293783,0.3167707
236,-0.036611233,-0.44930792,1.2846847,-1.3212959,0.8509804,0,0.31571507,-0.3604067,0.6319108,-0.3161957,-0.45,0.00069208,0.0895933,1.321295933,0.31619573
237,-0.03211846,-0.42699087,1.2344328,-1.2665513,0.85882354,0,0.31323102,-0.34690705,0.6282018,-0.3149708,-0.43,0.00300913,0.08309295,1.26655126,0.31497078
238,-0.027799062,-0.40442944,1.1810783,-1.2088773,0.8666667,0,0.31003794,-0.33298457,0.62301797,-0.31298006,-0.41,0.00557056,0.07701543,1.208877362,0.31298003
239,-0.023660695,-0.3816418,1.1247921,-1.1484528,0.8745098,0,0.30606604,-0.3186229,0.61615735,-0.3100913,-0.38,0.0016418,0.0613771,1.148452795,0.31009131
240,-0.019709615,-0.35864556,1.065757,-1.0854666,0.88235295,0,0.3012386,-0.30380535,0.6073945,-0.30615592,-0.36,0.00135444,0.05619465,1.085466615,0.3061559
241,-0.01595234,-0.3354624,1.0041777,-1.02013,0.8901961,0,0.2954622,-0.28851688,0.5964721,-0.3010099,-0.34,0.0045376,0.05148312,1.02013004,0.3010099
242,-0.012393973,-0.31210753,0.9402489,-0.95264286,0.8980392,0,0.28863823,-0.27274135,0.5831184,-0.29448012,-0.31,0.00210753,0.03725865,0.952642873,0.29448017
243,-0.009039375,-0.2886032,0.8741964,-0.8832358,0.90588236,0,0.28065687,-0.25646448,0.56704,-0.28638318,-0.29,0.0013968,0.03353552,0.883235775,0.28638313
244,-0.005892747,-0.26496828,0.80624247,-0.8121352,0.9137255,0,0.27140456,-0.23967662,0.5479429,-0.2765383,-0.27,0.00503172,0.03032338,0.812135217,0.27653834
245,-0.002957429,-0.24122147,0.73661464,-0.73957205,0.92156863,0,0.26076636,-0.22236723,0.52552944,-0.2647631,-0.24,0.00122147,0.01763277,0.739572069,0.26476308
246,-0.000235453,-0.21738304,0.6655518,-0.6657872,0.92941177,0,0.24862258,-0.20452958,0.49951306,-0.2508905,-0.22,0.00261696,0.01547042,0.665787253,0.25089048
247,0.002271103,-0.19347182,0.59329134,-0.5910202,0.9372549,0,0.23486327,-0.18616268,0.46963507,-0.23477179,-0.2,0.00652818,0.01383732,0.591020237,0.2347718
248,0.004561494,-0.16950755,0.52007556,-0.5155141,0.94509804,0,0.21938418,-0.16726628,0.43566796,-0.2162838,-0.17,0.00049245,0.00273372,0.515514066,0.21628378
249,0.0066356,-0.14551082,0.44615072,-0.4395151,0.9529412,0,0.20209472,-0.14784758,0.39743784,-0.19534312,-0.15,0.00448918,0.00215242,0.43951512,0.19534312
250,0.00849388,-0.121499285,0.37175322,-0.36325935,0.9607843,0,0.18291967,-0.12791628,0.35482708,-0.17190741,-0.12,0.001499285,0.00791628,0.36325934,0.17190741
251,0.010138133,-0.09749177,0.29712144,-0.2869833,0.96862745,0,0.16180956,-0.10748982,0.30779994,-0.14599037,-0.1,0.00250823,0.00748982,0.286983307,0.14599038
252,0.011570375,-0.07350692,0.2224897,-0.21091932,0.9764706,0,0.1387421,-0.08659001,0.256406,-0.117663905,-0.07,0.00350692,0.01659001,0.210919325,0.1176639
253,0.012793346,-0.049564272,0.14809123,-0.13529788,0.9843137,0,0.11371902,-0.06524198,0.2007795,-0.08706048,-0.05,0.000435728,0.01524198,0.135297884,0.08706048
254,0.013811057,-0.025679424,0.074140735,-0.06032968,0.99215686,0,0.08678307,-0.043480918,0.14116983,-0.05438676,-0.02,0.005679424,0.023480918,0.060329678,0.05438676
255,0.014627702,-0.001871482,0.000857391,0.01377031,1,0,0.058012627,-0.02134502,0.07792187,-0.019909237,0,0.001871482,0.02134502,0.013770311,0.019909243
256,-0.002166268,0.00091441,-0.001048918,-0.00111735,-1,0.01,-0.054196965,0.021399945,-0.07353681,0.019339848,0,0.00091441,0.021399945,0.00111735,0.019339845
257,0.001887872,0.025271118,-0.07746137,0.07934924,-0.99215686,0.01,-0.0820246,0.042910084,-0.13474996,0.052725364,0.02,0.005271118,0.022910084,0.079349242,0.05272536
258,0.006105141,0.049648643,-0.15403946,0.1601446,-0.9843137,0.01,-0.10813546,0.06407334,-0.19249311,0.08435765,0.05,0.000351357,0.01407334,0.160144601,0.08435765
259,0.01048533,0.074031636,-0.23059694,0.24108228,-0.9764706,0.01,-0.13232827,0.08482875,-0.2461477,0.113819435,0.07,0.004031636,0.01482875,0.24108227,0.11381943
260,0.015027925,0.09840526,-0.30694464,0.32197255,-0.96862745,0.01,-0.15444726,0.10511969,-0.29522273,0.14077547,0.1,0.00159474,0.00511969,0.321972565,0.14077547
261,0.019732056,0.12275568,-0.38289306,0.4026251,-0.9607843,0.01,-0.17438643,0.124896124,-0.33936825,0.16498184,0.12,0.00275568,0.004896124,0.402625116,0.16498182
262,0.024596397,0.14706524,-0.45823693,0.48283333,-0.9529412,0.01,-0.19208622,0.14411683,-0.37837818,0.18629196,0.14,0.00706524,0.00411683,0.482833327,0.18629196
263,0.029619744,0.17132024,-0.5327817,0.5624015,-0.94509804,0.01,-0.20753846,0.1627474,-0.4121774,0.20463896,0.17,0.00132024,0.0072526,0.562401444,0.20463894
264,0.03479948,0.19550283,-0.6063184,0.6411179,-0.9372549,0.01,-0.2207735,0.18076615,-0.44082358,0.22005007,0.19,0.00550283,0.00923385,0.64111788,0.22005008
265,0.040133912,0.2195987,-0.67864937,0.71878326,-0.92941177,0.01,-0.23185892,0.19814985,-0.4644672,0.23260826,0.21,0.0095987,0.01185015,0.718783282,0.23260828
266,0.045619648,0.24358918,-0.74956274,0.7951824,-0.92156863,0.01,-0.24089456,0.21488781,-0.48335743,0.24246286,0.24,0.00358918,0.02511219,0.795182388,0.24246287
267,0.05125394,0.2674598,-0.818863,0.8701169,-0.9137255,0.01,-0.24800538,0.23097695,-0.49781117,0.24980581,0.26,0.0074598,0.02902305,0.87011694,0.24980579
268,0.057033636,0.29119223,-0.886344,0.9433777,-0.90588236,0.01,-0.25333765,0.24641629,-0.5081995,0.25486186,0.28,0.01119223,0.03358371,0.943377636,0.25486185
269,0.06295433,0.31477165,-0.95181507,1.0147694,-0.8980392,0.01,-0.2570474,0.26121575,-0.51492405,0.25787666,0.31,0.00477165,0.04878425,1.0147694,0.25787665
270,0.069012575,0.33817923,-1.0150768,1.0840893,-0.8901961,0.01,-0.25930068,0.27538413,-0.51840484,0.2591042,0.33,0.00817923,0.05461587,1.084089375,0.25910416
271,0.07520363,0.3613996,-1.0759467,1.1511503,-0.88235295,0.01,-0.2602655,0.28893876,-0.51906437,0.25879887,0.35,0.0113996,0.06106124,1.15115033,0.25879887
272,0.08152287,0.3844157,-1.1342443,1.2157671,-0.8745098,0.01,-0.2601079,0.301898,-0.5173186,0.25721067,0.37,0.0144157,0.068102,1.21576717,0.2572107
273,0.087965734,0.4072119,-1.1897986,1.2777643,-0.8666667,0.01,-0.2589916,0.3142833,-0.5135653,0.2545737,0.4,0.0072119,0.0857167,1.277764334,0.2545737
274,0.09452667,0.4297703,-1.2424428,1.3369695,-0.85882354,0.01,-0.25707054,0.32611895,-0.50818014,0.2511096,0.42,0.0097703,0.09388105,1.33696947,0.2511096
275,0.101201124,0.45207644,-1.2920264,1.3932276,-0.8509804,0.01,-0.25449082,0.33743107,-0.50150776,0.24701695,0.44,0.01207644,0.10256893,1.393227524,0.24701694
276,0.10798224,0.47411317,-1.3384032,1.4463855,-0.84313726,0.01,-0.2513864,0.34824526,-0.49386388,0.24247748,0.46,0.01411317,0.11175474,1.44638544,0.24247748
277,0.11486576,0.49586564,-1.3814433,1.496309,-0.8352941,0.01,-0.2478787,0.35859066,-0.48552996,0.23765126,0.48,0.01586564,0.12140934,1.49630906,0.23765126
278,0.12184537,0.51731795,-1.4210212,1.5428666,-0.827451,0.01,-0.24407946,0.3684932,-0.47675484,0.23267539,0.5,0.01731795,0.1315068,1.54286657,0.23267538
279,0.1289153,0.5384546,-1.4570283,1.5859436,-0.81960785,0.01,-0.24008292,0.37798214,-0.46775377,0.22767086,0.52,0.0184546,0.14201786,1.5859436,0.22767085
280,0.13606963,0.55926126,-1.4893687,1.6254383,-0.8117647,0.01,-0.23597439,0.38708305,-0.45871425,0.22273986,0.54,0.01926126,0.15291695,1.62543833,0.22273986
281,0.1433019,0.5797242,-1.5179595,1.6612614,-0.8039216,0.01,-0.23182271,0.3958239,-0.4497879,0.2179652,0.56,0.0197242,0.1641761,1.6612614,0.21796519
282,0.15060708,0.5998284,-1.5427268,1.6933339,-0.79607844,0.01,-0.22768383,0.40423054,-0.44109827,0.21341446,0.58,0.0198284,0.17576946,1.69333388,0.21341444
283,0.15797822,0.6195604,-1.5636123,1.7215905,-0.7882353,0.01,-0.22360006,0.41232723,-0.43274066,0.20914058,0.6,0.0195604,0.18767277,1.72159052,0.2091406
284,0.16541007,0.6389076,-1.5805725,1.7459825,-0.78039217,0.01,-0.21959932,0.4201371,-0.42478073,0.2051814,0.62,0.0189076,0.1998629,1.74598257,0.20518141
285,0.1728966,0.6578561,-1.5935712,1.7664678,-0.77254903,0.01,-0.21569364,0.4276824,-0.4172555,0.20156185,0.64,0.0178561,0.2123176,1.7664678,0.20156186
286,0.1804312,0.6763949,-1.6025939,1.7830251,-0.7647059,0.01,-0.21188013,0.43498272,-0.4101714,0.19829126,0.66,0.0163949,0.22501728,1.7830251,0.19829127
287,0.18800914,0.6945114,-1.6076291,1.7956382,-0.75686276,0.01,-0.20813742,0.44205546,-0.40350157,0.19536415,0.68,0.0145114,0.23794454,1.79563824,0.19536415
